319.749706916764	570.321219226260
237.217467760844	520.801875732708
207.956037514654	475.033997655334
184.696951934349	407.507620164127
176.443728018757	301.716295427902
190.699296600235	235.690504103165
264.228018757327	204.178194607268
387.276084407972	200.426729191090
454.052168815944	237.941383352872
467.557444314185	293.463071512309
476.560961313013	404.506447831184
455.552754982415	473.533411488863
408.284290738570	532.056271981243
169.691090269637	403.005861664713
156.936107854631	358.738569753810
147.182297772567	293.463071512310
147.182297772567	199.676436107855
201.203399765533	110.391559202814
273.231535756155	59.3716295427903
403.782532239156	63.8733880422042
474.310082063306	118.644783118406
520.077960140680	212.431418522861
529.081477139508	283.709261430246
530.582063305979	348.984759671747
504.321805392732	402.255568581477
250.722743259086	324.225087924971
383.524618991794	323.474794841735
196.701641266120	305.467760844080
231.965416178195	292.712778429074
276.983001172333	303.216881594373
336.256154747949	300.966002344666
397.780187573271	291.212192262603
445.048651817116	311.470105509965
313.747362250879	326.475967174678
275.482415005862	417.261430246190
313.747362250879	422.513481828839
352.762602579133	415.010550996483
255.974794841735	484.787807737397
313.747362250879	487.788980070340
373.770808909730	484.037514654162
276.232708089097	502.794841735053
315.998241500586	508.046893317702
355.763774912075	502.044548651817
